eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,cluster
201409260079,2014,9,26,"September 26, 2014",1,,200,Syria,10,Middle East & North Africa,Rif Dimashq,At Tall,33.60722,36.314328,1.0,0,,"09/26/2014: Assailants kidnapped several soldiers at a checkpoint in At Tall city, Rif Dimashq governorate, Syria. The whereabouts of the victims were unknown. No group claimed responsibility; however, sources attributed the incident to the Free Syrian Army.",1,1,0,1,1.0,Insurgency/Guerilla Action,0.0,1,0,6,Hostage Taking (Kidnapping),,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",Syrian Armed Forces (SAF),Soldiers,200.0,Syria,,,,,,,,,,,,,,,,,Free Syrian Army,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0,,,,,1.0,-99.0,0.0,,-99.0,,,0.0,,,,,,7.0,Unknown,-99.0,,"""Al-Jazirah.net: Syrian Opposition Forces Break Regime's Security Cordon Around Al-Qalamun Towns,"" Al-Jazirah.net, September 26, 2014.",,,START Primary Collection,0,0,0,0,,0
201409260080,2014,9,26,"September 26, 2014",0,,200,Syria,10,Middle East & North Africa,Rif Dimashq,Ayn Manin,33.598298,36.918832,2.0,0,,"09/26/2014: Assailants attacked National Defense Force and Shabiha militia members in Ayn Manin town, Rif Dimashq governorate, Syria. An unknown number of casualties were reported in the attack. The Free Syrian Army claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,9,Unknown,,,,,4,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",National Defense Force,Soldiers,200.0,Syria,17.0,Terrorists/Non-State Militia,94.0,Non-State Militia,Shabiha,Members,200.0,Syria,,,,,,,,,Free Syrian Army,,,,,,,0.0,,,0,-99.0,0.0,1.0,8.0,Personal claim,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,-9,,,,It is unknown if any property was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Al-Jazirah.net: Syrian Opposition Forces Break Regime's Security Cordon Around Al-Qalamun Towns,"" Al-Jazirah.net, September 26, 2014.",,,START Primary Collection,0,0,0,0,,49
201409270018,2014,9,27,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Kobani,36.886496,38.350204,1.0,0,The incident occurred in the Munbic neighborhood of the city.,"09/27/2014: Assailants fired mortar shells into Munbic district, Kobani city, Aleppo governorate, Syria. This was one of three related attacks in Kobani on this day. One person was killed and eight others were wounded across the three attacks. No group claimed responsibility; however, sources attributed the incident to Islamic State of Iraq and the Levant (ISIL).",1,1,1,0,,,1.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Munbic District,District,200.0,Syria,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortars were used in the attack.,1.0,0.0,0.0,3.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Houses were destroyed in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers for this attack represent an equal division of a cumulative total of killed and wounded across incidents 201409270018, 201409270019, and 201409270020.","""ISIL tries to regain Kobani near Turkish-Syrian border,"" Trend News Agency, September 27, 2014.","""Syria: Weekly Update on Syrian Kurdish Affairs 23-30 September 2014,"" OSC Summary, September 23, 2014.",,START Primary Collection,0,1,0,1,"201409270018, 201409270019, 201409270020",42
201409270019,2014,9,27,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Kobani,36.886496,38.350204,1.0,0,The incident occurred in the Raqqa neighborhood of the city.,"09/27/2014: Assailants fired mortar shells into Raqqa district, Kobani city, Aleppo governorate, Syria. This was one of three related attacks in Kobani on this day. One person was killed and eight others were wounded across the three attacks. No group claimed responsibility; however, sources attributed the incident to Islamic State of Iraq and the Levant (ISIL).",1,1,1,0,,,1.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Raqqa District,District,200.0,Syria,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortars were used in the attack.,0.0,0.0,0.0,3.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Houses were destroyed in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers for this attack represent an equal division of a cumulative total of killed and wounded across incidents 201409270018, 201409270019, and 201409270020.","""ISIL tries to regain Kobani near Turkish-Syrian border,"" Trend News Agency, September 27, 2014.","""Syria: Weekly Update on Syrian Kurdish Affairs 23-30 September 2014,"" OSC Summary, September 23, 2014.",,START Primary Collection,0,1,0,1,"201409270018, 201409270019, 201409270020",42
201409270020,2014,9,27,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Kobani,36.695437,38.415062,1.0,0,The incident occurred in the Bab district of the city.,"09/27/2014: Assailants fired mortar shells into Bab district, Kobani city, Aleppo governorate, Syria. This was one of three related attacks in Kobani on this day. One person was killed and eight others were wounded across the three attacks. No group claimed responsibility; however, sources attributed the incident to Islamic State of Iraq and the Levant (ISIL).",1,1,1,0,,,1.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Bab District,District,200.0,Syria,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortars were used in the attack.,0.0,0.0,0.0,2.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Houses were destroyed in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers for this attack represent an equal division of a cumulative total of killed and wounded across incidents 201409270018, 201409270019, and 201409270020.","""ISIL tries to regain Kobani near Turkish-Syrian border,"" Trend News Agency, September 27, 2014.","""Syria: Weekly Update on Syrian Kurdish Affairs 23-30 September 2014,"" OSC Summary, September 23, 2014.",,START Primary Collection,0,1,0,1,"201409270018, 201409270019, 201409270020",-1
201409280026,2014,9,28,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Kobani,36.886496,38.350204,1.0,0,,"09/28/2014: Assailants fired 15 mortars into the city of Kobani, Aleppo governorate, Syria. At least one civilian was killed and three were wounded in the attack. No group claimed responsibility; however, sources attributed the incident to the Islamic State of Iraq and the Levant (ISIL).",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Kobani City,City,200.0,Syria,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortars were used in the attack.,1.0,0.0,,3.0,0.0,,1,3.0,Minor (likely < $1 million),-99.0,Several buildings were damaged in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""Syria: Kurdish Groups, ISIL Said Fighting in Kobane,"" Anadolu Agency Online, September 29, 2014.","""Syria: Weekly Update on Syrian Kurdish Affairs 23-30 September 2014,"" OSC Summary, September 23, 2014.",,START Primary Collection,0,1,0,1,,42
201409290081,2014,9,29,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Kobani,36.886496,38.350204,1.0,0,,"09/29/2014: Assailants fired mortar shells at Kobani city, Aleppo governorate, Syria. Four people were wounded in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Kobani City,City,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortars were used in the attack.,0.0,0.0,0.0,4.0,0.0,0.0,-9,,,,It is unknown if any property was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Syria: Kurdish Groups, ISIL Said Fighting in Kobane,"" Anadolu Agency Online, September 29, 2014.",,,START Primary Collection,-9,-9,0,-9,,42
201410010025,2014,10,1,,0,,200,Syria,10,Middle East & North Africa,Homs,Homs,34.717704,36.722823,1.0,0,The incident occurred in the Akrameh neighborhood of the city.,"10/01/2014: An explosives-laden vehicle detonated near Akrameh al-Makhzumi Elementary School in Akrameh neighborhood, Homs city, Homs governorate, Syria. This was one of two blasts in Akrameh; this first explosion targeted children as they were leaving the school. At least 54 people, including 47 children and three security personnel, were killed and an unknown number of others were injured in the blasts. No group claimed responsibility; however, sources suspect that Al-Nusrah Front was behind the attacks.",1,1,1,0,,,1.0,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,49.0,School/University/Educational Building,Akrameh al-Makhzumi School,Elementary School,200.0,Syria,,,,,,,,,,,,,,,,,Al-Nusrah Front,,,,,,"The specific motive is unknown; however, sources suspected that the attack, which targeted an Alawite neighborhood, is part of a larger trend of sectarian violence between Syria's Alawite minority and Sunni majority communities.",1.0,,,0,1.0,0.0,0.0,,,,,,,,,,6,Explosives,15.0,Vehicle,,,,,,,,,,,,,Two car bombs were used in the attack.,27.0,0.0,0.0,,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A school was damaged in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers for this attack represent an equal division of a cumulative total of wounded across incidents 201410010025 and 201410010026. Casualty numbers for this incident conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Hundreds protest in Syria's Homs after school bombing,"" Agence France Presse -- English, October 2, 2014.","""Children among dozens dead in blasts outside two Syrian schools,"" Los Angeles Times, October 2, 2014.","""Homs school blasts spark anger, accusations,"" Lebanon Daily Star, October 2, 2014.",START Primary Collection,0,0,0,0,"201410010025, 201410010026",1
201410010026,2014,10,1,,0,,200,Syria,10,Middle East & North Africa,Homs,Homs,34.717704,36.722823,1.0,0,The incident occurred in the Akrameh neighborhood,"10/01/2014: A suicide bomber detonated near Akrameh al-Makhzumi Elementary School in Akrameh neighborhood, Homs city, Homs governorate, Syria. This was one of two blasts in Akrameh; this later explosion targeted civilians as they were rushing to the site of the earlier bombing. In addition to the bomber, at least 54 people, including 47 children and three security personnel, were killed and an unknown number of others were injured in the blasts. No group claimed responsibility; however, sources suspect that Al-Nusrah Front was behind the attacks.",1,1,1,0,,,1.0,1,1,3,Bombing/Explosion,,,,,8,Educational Institution,49.0,School/University/Educational Building,Akrameh al-Makhzumi School,Elementary School,200.0,Syria,,,,,,,,,,,,,,,,,Al-Nusrah Front,,,,,,"The specific motive is unknown; however, sources suspected that the attack, which targeted an Alawite neighborhood, is part of a larger trend of sectarian violence between Syria's Alawite minority and Sunni majority communities.",1.0,,,0,1.0,0.0,0.0,,,,,,,,,,6,Explosives,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,,28.0,0.0,1.0,,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A school was damaged in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers for this attack represent an equal division of a cumulative total of wounded across incidents 201410010025 and 201410010026. Casualty numbers for this incident conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.","""Hundreds protest in Syria's Homs after school bombing,"" Agence France Presse -- English, October 2, 2014.","""Children among dozens dead in blasts outside two Syrian schools,"" Los Angeles Times, October 2, 2014.","""Homs school blasts spark anger, accusations,"" Lebanon Daily Star, October 2, 2014.",START Primary Collection,0,0,0,0,"201410010025, 201410010026",1
201410010074,2014,10,1,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Jarabulus,36.818631,38.011127,1.0,0,,"10/01/2014: Assailants beheaded 9 people, including five People's Protection Units (YPG) members, in Jarabulus city, Aleppo governorate, Syria. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",1,0,1,1,3.0,Intra/Inter-group Conflict,0.0,1,0,6,Hostage Taking (Kidnapping),,,,,17,Terrorists/Non-State Militia,94.0,Non-State Militia,People's Protection Units (YPG),Members,200.0,Syria,17.0,Terrorists/Non-State Militia,93.0,Terrorist,Unknown,Arab Fighters,200.0,Syria,14.0,Private Citizens & Property,71.0,Race/Ethnicity Identified,Not Applicable,Kurdish Civilian,200.0,Syria,Islamic State of Iraq and the Levant (ISIL),,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,9,Melee,23.0,Knife or Other Sharp Object,,,,,,,,,,,,,,9.0,0.0,0.0,0.0,0.0,0.0,-9,,,,It is unknown if any property was damaged in this attack.,1.0,9.0,0.0,-99.0,,,,0.0,,,,,,4.0,Hostage(s) killed (not during rescue attempt),0.0,"There is doubt that this incident meets terrorism-related criteria. The attack may have been the result of conflict between rival groups. Casualty numbers for this incident conflict across sources. Following GTD protocol, the lowest reliable estimates are reported here.","""Twin explosions in Syria kill 17, including 10 chi...,"" New York Daily News, October 1, 2014.","""Isis Beheads Three Kurdish Women as Battle for Kobani Rages On,"" International Business Times UK, October 1, 2014.",,START Primary Collection,0,1,0,1,,39
201410010118,2014,10,1,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.143521,1.0,0,The incident occurred in the Nor Kyough neighborhood,"10/01/2014: A rocket landed and detonated in Nor Kyough neighborhood, Aleppo city, Aleppo governorate, Syria. At least one person was killed and two others were injured in the blast. No group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,Not Applicable,Armenian Civilians,200.0,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,A homemade rocket was used in the attack.,1.0,0.0,0.0,2.0,0.0,0.0,-9,,,,It is unknown if any property was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Aleppo barrel bomb attack causes substantial damage,"" Panorama.am, October 3, 2014.","""Aleppo's Armenian-populated district rocked by blasts,"" Panorama.am, October 2, 2014.","""Report: Bombing of Aleppo's Armenian neighborhood intensifies,"" Armenia Now, October 6, 2014.",START Primary Collection,-9,-9,0,-9,,8
201410030002,2014,10,3,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Kobani,36.886496,38.350204,1.0,0,,"10/03/2014: Projectiles landed and detonated in Kobani city, Aleppo governorate, Syria. At least four people, including one People's Protection Units (YPG) member, were killed in the blasts. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Kobani City,City,200.0,Syria,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Shells were used in the attack.,4.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle and several houses were damaged in this attack.,0.0,,,,,,,,,,,,,,,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.","""ISIL advance in Syria triggers more clashes in Turkey,"" Turkish Daily, October 4, 2014.","""12:41Heavy fighting near Syrian town,"" Irish Independent, October 3, 2014.","""Syria: ISIL Operational Claims Roundup, 1-31 October 2014,"" OSC Summary, October 1, 2014.",START Primary Collection,0,1,0,1,,42
201410040042,2014,10,5,,0,,200,Syria,10,Middle East & North Africa,Aleppo,Kobani,36.886496,38.350204,1.0,0,,"10/05/2014: Multiple projectiles landed and detonated in Kobani city, Aleppo governorate, Syria. There were no reported casualties in the blasts. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).",1,1,1,0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,75.0,Village/City/Town/Suburb,Kobani City,City,200.0,Syria,,,,,,,,,,,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,"Rockets, mortars, and tank shells were used in the attack.",0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,It is unknown if any property was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Islamic State   fighters   shell Syrian Kurdish town,"" The Associated Press, October 5, 2014.","""Allies pound key Syria and Turkey border town,"" Asian Age, October 5, 2014.",,START Primary Collection,0,1,0,1,,42
201410050027,2014,10,5,,1,2014/10/9,200,Syria,10,Middle East & North Africa,Idlib,Knayeh,35.933332,36.63345,4.0,0,,"10/05/2014: Assailants kidnapped 21 Christian civilians, including Father Hanna Jallouf, in Knayeh village, Idlib governorate, Syria. All 21 hostages were released unharmed on October 9, 2014. No group claimed responsibility; however, sources attributed the attack to Al-Nusrah Front.",1,1,1,0,,,0.0,1,0,6,Hostage Taking (Kidnapping),,,,,15,Religious Figures/Institutions,85.0,Religious Figure,Unknown,Priest: Father Hanna Jallouf,200.0,Syria,14.0,Private Citizens & Property,69.0,Religion Identified,Not Applicable,Christian Civilians,200.0,Syria,,,,,,,,,Al-Nusrah Front,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,21.0,0.0,,4.0,,,0.0,,,,,,2.0,Hostage(s) released by perpetrators,21.0,,"""Parish priest liberated in Syria. Seized with 20 others,"" ANSAmed, October 9, 2014.","""Qaeda-linked rebels free priest, other Christians in Syria,"" Straits Times, October 9, 2014.","""Syria: Christian Priest Hanna Jallouf Kidnapped by al-Qaida Linked Al-Nusra Front,"" International Business Times UK, October 7, 2014.",START Primary Collection,0,0,0,0,,8
